,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,LatLon,intercept,predict,img,imgtrans,class_pre,class
27,{9E46DAE2-B75E-4708-94F8-54FFB3D867C3},2018-06-22 00:00:00,I've seen two in Ephrata between 2017-2018,Unverified, ,2020-04-07,0.4814026921054537,0.6651103900314922,0.32018593230846865,1.0,2.67404003269068e-09,0.43152555115067015,0.06172137959650395,1.0320376095667664e-07,0
28,{19E73846-F24B-4F31-9DD7-0FC59329434E},2019-09-01 00:00:00,It was a big long  wasp with golden yellow stripes. They would stick a barb from inside there abdomen into this one tree and get stuck and die. I saw about 4 get stuck in the same tree.,Unverified, ,2020-04-07,0.4556355114493218,0.29529603634532803,0.134547360549161,1.0,4.590539601925921e-11,0.439925409543851,0.5682932720218383,0.0031746838380473123,0
29,{C5B128DB-5AFA-4BEE-932C-C0CE907803E7},2019-07-26 00:00:00,We were able to kill one of them and later saw at least 2 more that same day.,Unverified, ,2020-04-07,0.5406829289125084,0.5707605167499952,0.3086004679040042,1.0,3.524189442293629e-09,0.4364942417848623,0.36136917121666845,4.669175921914116e-05,0
30,{AED5EB6F-DB33-4970-AEA0-100840AB6460},2020-04-07 00:00:00,"I was in my back yard in Snohomish. A very large insect flew past me, at a distance of about 7 feet. Since it was in the air and moving rapidly I was unable to take a photo. It may not have been one of these wasps, but the size startled me.",Unverified, ,2020-04-07,0.6649625918521508,0.3493654178168441,0.23231493373499826,1.0,1.733997628224234e-06,0.438598758866591,0.48828669182608986,0.0006219787299521039,0
31,{934B1425-2699-4768-8373-EF66CDBAC631},2015-05-03 00:00:00,"Interesting that this comes up now.  About 5 years ago, I was talking to someone on the West side of Holland Library in Pullman.  I believe I saw one of these wasps getting nectar out of vine maple blossoms.  It was VERY large and was bright orange with",Unverified, ,2020-04-07,0.3244096505814762,0.9767950572101892,0.3168817431992705,1.0,1.755486795348779e-05,0.4356504583776374,0.3104829613084135,1.6532643356211435e-05,0
32,{04A51FB3-705E-46B4-B80F-B3A29135B518},2020-04-08 00:00:00,"100% caught one in my house last week, Everett, WA. I was shocked at the size, bigest wasp I had ever seen. Threw it outside alive.",Unverified, ,2020-04-08,0.6474366810711844,0.3163193790624184,0.20479676893867,1.0,1.3001194032514375e-06,0.4387795605568545,0.4991903344952145,0.0007768515388695634,0
33,{044EEB7B-71E6-42B4-91BB-32CEC22E9F5B},2019-07-28 00:00:00,"The following is a copy of an email that I sent to Dr. Chris Looney (CLooney@agr.wa.gov) on December 21 at 1:45 PM    Hello Dr. Looney,  I saw the article on KOMO about the Asian giant hornet that was found in Blaine. This reminded me of a similar sighti",Unverified, ,2020-04-08,0.5918686991359973,0.3236555350760604,0.19156158051363295,1.0,6.688869865100144e-08,0.4333492798967504,0.1717053434836019,9.736545280967497e-07,0
34,{47BBB2BB-2996-4BF5-8329-73F28A7E5778},2019-04-20 00:00:00,We were at flower world shopping for fruit trees and there was a hornet about three inches large up in the rafters of the far east building next to the fruit trees.  I did not take a photo as I don't usually carry phone with me but there were others ther,Unverified, ,2020-04-08,0.6114495890842407,0.33339479786113696,0.20385411215501573,1.0,1.6321674411405526e-07,0.4327056754885372,0.13289136736865922,4.409860072736345e-07,0
35,{CE1A6C29-2394-48A7-A17F-0DFCF709954E},2020-04-08 00:00:00,I spotted two hornets on my patio umbrella. I was not able to get a picture of them,Unverified, ,2020-04-08,0.4732724589017508,0.31421330743488785,0.14870850462936114,1.0,1.4233054597386725e-10,0.4349589110096639,0.2687776798026576,7.058054411866126e-06,0
36,{AA6AE74F-0C8D-473E-9060-30C2CE574D59},2020-04-08 00:00:00,Yes I saw a large bee looking bug flying around my Japanese maple yesterday Thought it was a large wasp,Unverified, ,2020-04-08,0.5643817846475794,0.5177037373297767,0.29218255919290104,1.0,6.603140211317091e-09,0.4386420744165785,0.4908989311165069,0.0006560025604889583,0
37,{3AA62A75-F0A9-4DA2-B846-16A4325603D0},2020-04-07 00:00:00, ,Unverified, ,2020-04-08,0.5226821762119958,0.3331831879931628,0.17414891377751684,1.0,1.957077536559867e-09,0.4368819038319561,0.3847479816234249,7.523459367636518e-05,0
38,{620598A3-EE9C-4E4C-BAEC-39327473CF01},2020-04-03 00:00:00,I didn’t capture a picture but it was absolutely massive. I’ve never seen a bee that large in WA and I’ve lived here for 29 years!,Unverified, ,2020-04-08,0.5137210363778576,0.31833351434115625,0.16353462290114434,1.0,1.205567044936192e-09,0.4387989025136218,0.5003567936406169,0.0007955421057568299,0
39,{0752FE56-5D25-489F-AC37-86E6FB0196AA},2019-07-08 00:00:00,Was driving by soap lake and got hit in the head by one.,Unverified, ,2020-04-08,0.5377839642760872,0.6735342858772474,0.3622159383349296,1.0,3.070435590419947e-09,0.4330178955341898,0.15172048233418572,6.475797086141814e-07,0
40,{1A098A5A-81AA-4721-A8A2-2CC8FD080895},2020-04-07 00:00:00,Biggest hornet we have ever seen. Saw two of them,Unverified, ,2020-04-08,0.547880027011806,0.263752622985701,0.14450479420584056,1.0,8.080208995817036e-09,0.4351210204685816,0.27855404644363024,8.616389547377759e-06,0
41,{71F72F7D-8270-4544-BC0F-B219CAFA123F},2018-08-16 00:00:00,I can’t find a picture but these are definitely non native hornets. I think they’re European hornets. 2018 is the first year I started seeing them. Some bee keepers store hives on our property. I might have a specimen and will send a picture if I fin,Unverified, ,2020-04-08,0.2628950676763185,0.8972359974820345,0.2358789182796686,1.0,1.0946202886626863e-05,0.4382915357372285,0.46975892686229803,0.0004262772995021364,0
42,{AC3FE194-329E-4758-841D-88A6B2692211},2020-04-05 00:00:00,No photo.  Was large hornet with orange/yellow head,Unverified, ,2020-04-08,0.8585534270561141,0.2569942595777214,0.2206433022942013,1.0,0.5606217854944493,0.4311166118423339,0.037059397261281345,4.188287278497684e-06,0
43,{F3A14E04-0477-4C40-A87F-88ACC6D13869},2020-04-08 00:00:00,Several huge wasps flying around our rooftop deck area. Bigger than usual as we had a nest last year to compare too.,Unverified, ,2020-04-08,0.5332880467421673,0.2963171027913473,0.1580223689638956,1.0,3.351621181633161e-09,0.4348974471761301,0.26507096844973765,6.543879496708123e-06,0
44,{816D3E16-A9C7-4721-98E3-98244720AFCD},2020-04-09 00:00:00,It was very large and distinctive. I am allergic to bees so my first instinct was to get away not take a picture unfortunately. I have never seen such a large bee.,Unverified, ,2020-04-09,0.31991480070785994,0.9755967593609004,0.3121078428421765,1.0,2.043264107690424e-05,0.4305270911637183,0.0015070591370318375,3.0208245245309235e-08,0
45,{ECAB40CB-30D1-4A69-960F-D1DF0FA08F06},2019-08-24 00:00:00,"I think I had two of these in my yard this last summer. I do not recall the exact date or time, just late summer on a weekend getting the yard ready for fall. I couldn't figure out what it was and didn't look like a mud wasp or anything I had seen before",Unverified, ,2020-04-09,0.5888378784522118,0.33994259317280123,0.2001710753594156,1.0,5.014316436382003e-08,0.4324099190896337,0.11505512874693712,3.064464683891472e-07,0
46,{04A35B46-D137-4428-AB36-AACD8E1FCB7F},2020-04-09 00:00:00, ,Unverified, ,2020-04-09,0.5962429033954278,0.3029365199044782,0.18062375017235288,1.0,1.0129164252652527e-07,0.4348520945099595,0.26233587639780076,6.188659579897264e-06,0
47,{ACF693FD-9B22-42F9-9762-AAF8A782FE4A},2020-04-09 00:00:00,Over the last 2 Summers I have notice a large hornet nesting in the ground where a garden was located.  They look similar to the Asian Hornet and do not seem aggressive.  These ground nest are next to a home and would prefer to have them erradicated if p,Unverified, ,2020-04-09,0.6018072819770934,0.3125699126448402,0.1881068495566088,1.0,1.243387900414859e-07,0.43761195144804604,0.42877510507392574,0.00018473596437907115,0
48,{B757C1C4-1B6E-4DF2-873B-FE0E670321EB},2020-04-09 00:00:00,I saw similar bees to this pictures yesterday when I was outside in my yard.,Unverified, ,2020-04-09,0.5774632925042253,0.32013304465840603,0.18486508200784527,1.0,3.2728705552516604e-08,0.4390999356011074,0.5185112545460543,0.0011518566473369446,0
49,{7BCD90C8-1CAE-4214-B4E5-F90A0F759F10},2019-06-20 00:00:00,Saw a few flying around my house at separate times. They were huge so I looked them up. . Meant to call last year but got distracted.,Unverified, ,2020-04-09,0.4901318827388706,0.33546440748064704,0.16442180163036918,1.0,3.913767716712984e-10,0.44024078406597494,0.5873126246129192,0.0046730685656492365,0
50,{24787530-CACF-4C09-AD57-32E3B0127F56},2020-04-09 00:00:00, ,Unverified, ,2020-04-09,0.2927407106880801,0.0920358379867943,0.026942636621027163,1.0,5.627060776793875e-18,0.4345006975850243,0.2411441137603055,4.015963063874461e-06,0
51,{D0ACA64D-2369-4D88-954B-F864FFFA649F},2020-04-09 00:00:00,A giant wasp landed on my arm while I was walking on mallon street. I quickly brushed it off as it landed but I was massive with a big orange head and I remember thinking I've never seen a bee with such huge orange head.,Unverified, ,2020-04-09,0.5738409880128438,0.9431541668392084,0.5412205189474418,1.0,6.359415307426818e-10,0.4333279220770741,0.17041731330201326,9.483961645044532e-07,0
52,{DA2999E6-B8F3-4BE9-B9E3-CB52F8F1C1DC},2019-07-06 00:00:00, ,Unverified, ,2020-04-09,0.3804644856146129,0.6121756281166847,0.23291108545721695,1.0,6.594604999341902e-10,0.4399522261707981,0.5699105075542944,0.0032808519427222496,0
53,{FBAC17E5-3BBE-45B6-ABD8-AE1BF88C632E},2018-07-14 00:00:00,THIS DATE IS AN ESTIMATE. IT WAS TWO YEARS AGO DURING THE SUMMER. IT DEVOURED A BEE IN FRONT OF ME WHICH IS WHY I REMEMBER IT. I WAS SHOCKED BUT DIDN'T KNOW WHAT IT WAS? THEN I SAW THIS ON THE NEWS..,Unverified, ,2020-04-09,0.6158502179361603,0.3022994765357866,0.18617119850655134,1.0,2.95232634240778e-07,0.4338530178910464,0.20208436859481632,1.8098097771858636e-06,0
54,{EAED92ED-D462-4BD1-9821-7F42D1055491},2019-09-30 00:00:00,"I live on the Saanich Peninsula of Vancouver Island.  Last fall, roughly late September, I saw one of these in my garden and made note of it in my garden diary.  I have lived in the PNW for over 60 years and have never before come across such a remarkabl",Unverified, ,2020-04-09,0.8393470189589791,0.1651532328909186,0.13862087369843054,1.0,0.957057669757154,0.433765786871264,0.19682371053357509,0.0021323498539385062,0
55,{330DF5BF-042A-43C3-97F3-5D5D3A6576A0},2019-10-30 00:00:00, ,Unverified, ,2020-04-10,0.4606065378178628,0.3119339110478037,0.14367879879571405,1.0,7.147623134166337e-11,0.4366754349668206,0.3722964236515073,5.835466976560608e-05,0
56,{28514DE9-92C7-45EB-A399-F9F9B0B280A7},2020-04-11 00:00:00,Seen twice last few days,Unverified, ,2020-04-11,0.4978959084588058,0.26212198989845964,0.13050946628752347,1.0,4.045619602518386e-10,0.4358299207297872,0.32130583225364795,2.0615729883510356e-05,0
57,{DF8041A1-A4C4-40F5-898E-775A7A6E5DB5},2020-04-10 00:00:00,Flying past us near our house. Did not find a nest. We have many wild honeybee nests all around us. Last year found a huge pile of honeybees in our pasture dead and dying on the ground. I do have pictures but will have to search for them.,Unverified, ,2020-04-11,0.2685472613178668,0.996506939631674,0.2676092095223348,1.0,0.0003795112584536139,0.4333683874545439,0.17285766668454583,9.996629488673452e-07,0
58,{192333AB-76D4-4536-B46F-D38F850C5536},2020-04-11 00:00:00,"Had a hive that was starting to do its spring activity.  Yesterday, no bees anywhere.  Still lots of honey in the hive.  Could this be the Wasp?  On the county line Snohimish/Skagit on hwy 530.",Unverified, ,2020-04-11,0.68899989590312,0.5477475203881188,0.377397984528606,1.0,6.357471023982624e-08,0.4370769475452226,0.39651052074138066,9.564272089847002e-05,0
59,{4AA1D6E7-90B2-44E8-80F1-F0981E70BADC},2020-04-08 00:00:00,"I saw the very large hornet ""sniffing"" around one of my potted climbing roses. I live on the 9th floor of an apartment building in Bellevue, WA. We are East facing over the 405 freeway near Bellevue City Hall. It was so large it was rather startling and",Unverified, ,2020-04-11,0.5599704791926371,0.3220355801483096,0.18033041813272774,1.0,1.3142148270111978e-08,0.4313632782374871,0.051935155487387745,8.452150715873684e-08,0
60,{D6105319-F8F8-4E29-AC72-64BBCB08833A},2020-04-02 00:00:00,"Saw this one who spent the morning either on the dirt or flying under my house, back and fort.   My wife was alarmed and gave me the electric swatted.   I went out and zapped it a few time before it quit moving. I remember seeing a giant stinger and was",Unverified, ,2020-04-12,0.7410907751480718,0.2791280006604805,0.20685918637500694,1.0,0.0005266794464912275,0.4400464799715801,0.5755946898339829,0.003697398388425277,0
61,{DB1012D6-4C92-4F0C-8086-32929E1AB020},2020-04-12 00:00:00,Saw a giant hornet flying near our porch. Did not bother us but was investigating an area where we commonly have other wasps.,Unverified, ,2020-04-13,0.5767551668085774,0.3322026204203368,0.19159957775477787,1.0,2.919222431246804e-08,0.43830566933239984,0.4706112843328151,0.00043371778866934567,0
62,{EF5051F6-1E6D-4A21-8F1C-A045E3DA56B4},2020-04-10 00:00:00,"My girlfriend was digging a flower bed behind the house and one of these giant hornets came out of the dirt and flew past her, it looked like it might have been a mole tunnel that it came from.",Unverified, ,2020-04-13,0.6489781156329498,0.3150480269756354,0.2044592748805266,1.0,1.4394790244163608e-06,0.4340067637288141,0.2113563487098281,2.186791870153258e-06,0
63,{731D1EAC-C846-44A3-8780-3F9AF2568E54},2020-04-11 00:00:00,"Sorry, we don't have a photo, but my husband and I were sitting on our deck in Sammamish and a VERY large bumble bee flew around us for several minutes. It was bigger than any we've seen before. Then on Saturday night, we had to take our dog to an emerge",Unverified, ,2020-04-13,0.5463647501274527,0.3419745687911769,0.18684284982753474,1.0,6.257173888525726e-09,0.43150915946997664,0.060732843323597,1.0114277008509259e-07,0
64,{6837DBE5-8CB1-4913-A743-2B78C25D69AE},2020-04-12 00:00:00,it was bumping around my house.  (I'd left the door open). I caught it in a glass to release it and thought it was so weird looking I'd save it to show the grandkids but it was so angry I released it.  then THIS morning I saw the information identifying,Unverified, ,2020-04-13,0.6409514454785917,0.017534449435397653,0.0112387307112894,1.0,9.746438834931244e-05,0.4345634366861154,0.24492773292162268,4.341488933349013e-06,0
65,{2A65F013-7959-4B25-8D35-305012D6FF20},2020-04-12 00:00:00,"Couldn’t get a photo. It was 0.5-1” long and looked like a bee, not as much like a wasp, but not one I had ever seen before. It was buzzing around in a back corner of our yard close to the ground",Unverified, ,2020-04-13,0.5748814229776509,0.3093284401318541,0.17782717383045735,1.0,3.0612706719997576e-08,0.4400966551353973,0.5786206131886285,0.003916526998365924,0
66,{E5AE6B3E-FB11-46CC-866F-D6B948BAEB8C},2019-08-15 00:00:00,"I am a geologist, was working on a geotechnical exploration in Fife and an asian giant hornet came up to inspect me and landed momentarily a few feet away. I did not realize they were invasive at the time but feel positive in my identification because I",Unverified, ,2020-04-13,0.4612732916767882,0.302693266222403,0.1396243192788062,1.0,6.750116841050463e-11,0.4393288016064085,0.532313521202281,0.00152600261357074,0
67,{DD71ED42-A272-45E1-A482-4306ED14D9CA},<Null>,"Saw this beast (fo sho!!) in our sun room last summer. It flew in, I freaked and it flew out. Recognized from TV show.",Unverified, ,2020-04-13,0.7950260375656287,0.2651088794625882,0.2107684619626054,1.0,0.019497904954428158,0.4345412497148216,0.2435896989323101,4.886533111363299e-06,0
68,{A2E73DE8-D26A-4BC8-A32D-D8E3268F2DEF},2020-04-06 00:00:00,"I was watering my plants at the windowsill when I heard a buzzing sound and a giant wasp was flying around the window and actually bumped into it. It was hovering for about 10-15 seconds before flying away, and before I could capture a photo. I was compl",Unverified, ,2020-04-13,0.8597465374441814,0.28652418876589675,0.2463381791854828,1.0,0.2564895572162719,0.4373114099931956,0.41065029315335366,0.000873875589422092,0
69,{72428E4E-60A7-4273-9CC4-A53979B7DCEC},2020-04-14 00:00:00,I saw it on my back porch screen door. However it flew off before I was able to take a photo.,Unverified, ,2020-04-14,0.8592810375522834,0.260028940416651,0.22343793771484072,1.0,0.5364855093338036,0.4380185350357365,0.4532950205063867,0.016781661581415246,0
70,{22543402-23E2-431F-A1DC-6B91DFAEAB95},2020-04-12 00:00:00,Looked dead or dying. Pretty sure it was an Asian hornet. Had the reddish/orange color and was in about 1.5 inches long,Unverified, ,2020-04-14,0.5669380303268917,0.2968441090286946,0.16829221448686926,1.0,2.1355328603968062e-08,0.4372671077315475,0.40797854805107414,0.00012085755132878163,0
71,{EEAF1516-EB51-4D23-8F05-ACD23C94F583},2017-06-01 00:00:00,"I tried to report some sightings a few years ago and nobody got back to me.  I used to deliver packages for FedEx and there is a street where I saw one of these on 3 different occasions.  Don’t have a photo, but I describe as huge and dark orange.",Unverified, ,2020-04-14,0.6794969184654528,0.32400583079596584,0.2201609635906977,1.0,5.906389748654112e-06,0.4327635618078276,0.13638232887489957,4.735669829151446e-07,0
